1,b729e272-7717-11ed-93e9-14cb196d9ca7,PRAMUKA,"Pramuka adalah adalah nama organisasi pendidikan nonformal yang menyelenggarakan pendidikan kepanduan di Indonesia. Kata ""Pramuka"" merupakan singkatan dari Praja Muda Karana, yang memiliki arti Jiwa Muda yang Suka Berkarya.",NULL,NULL,NULL
1,b729e272-7717-11ed-93e9-14cb196d9ca7,PASKIBRAKA,"Paskibraka adalah singkatan dari Pasukan Pengibar Bendera Pusaka dengan tugas utamanya untuk mengibarkan dan menurunkan Bendera Pusaka dalam upacara peringatan Hari Kemerdekaan Republik Indonesia dan Proklamasi Kemerdekaan Republik Indonesia di tiga tempat, yakni tingkat kabupaten/kota, provinsi, dan nasional.",NULL,NULL,NULL
1,b729e272-7717-11ed-93e9-14cb196d9ca7,Drumben,"Drumben adalah sekelompok barisan orang yang memainkan satu atau beberapa lagu dengan menggunakan sejumlah kombinasi alat musik secara bersama-sama. Penampilan drumben merupakan kombinasi dari permainan musik serta aksi baris-berbaris dari pemainnya.",NULL,NULL,NULL
1,b729e272-7717-11ed-93e9-14cb196d9ca7,Atletik,"Atletik merupakan suatu klub dengan tujuan untuk bermain satu atau beberapa cabang olahraga.",NULL,NULL,
